\\ machines
3
\\ max power
30
\\ Jobs in machine 1
9
J1	14	4	82	9	0.8760176449531387
J2	15	5	21	9	0.9270569897669874
J3	14	3	56	10	1.4926681551203462
J4	15	3	18	11	1.2689664436714818
J5	13	13	7	7	1.54240396117361
J6	14	1	51	4	2.0088292536014274
J7	15	4	91	6	1.2891540789528955
J8	14	11	64	15	1.086278571136143
J9	15	7	13	10	0.941575987993242
\\ Jobs in machine 2
11
J10	15	13	68	7	0.7056605788239244
J11	15	4	4	6	1.1022513862160828
J12	16	8	76	6	0.5689530715599143
J13	14	11	41	8	1.3496022102103489
J14	14	10	103	7	0.894311686792282
J15	15	5	103	4	1.1410736067056972
J16	13	5	77	9	0.11509333183686943
J17	15	2	32	4	1.2867307899230425
J18	14	7	85	6	1.2187747774406226
J19	14	7	99	8	1.4660630871074334
J20	15	5	70	9	1.8655570396679013
\\ Jobs in machine 3
10
J21	14	2	85	6	1.1439745915635142
J22	15	7	106	11	1.3136242097428708
J23	15	3	68	13	1.1068647618224352
J24	15	12	80	13	1.612888556272254
J25	15	5	66	1	0.6973483187485265
J26	14	13	82	7	1.099998751417422
J27	16	14	58	5	0.49698745950450385
J28	15	9	61	7	0.6400639009754674
J29	14	1	106	2	1.0260680800049131
J30	14	4	59	11	1.2242054158029656
\\ Dependencies 
47
1	2
1	6
3	4
3	6
3	7
3	8
5	6
5	7
5	8
5	9
7	8
10	18
10	19
11	12
11	13
11	18
12	15
12	16
13	14
13	18
14	16
14	20
15	16
15	17
15	20
16	17
17	20
18	19
18	20
21	22
21	23
21	25
21	26
21	27
21	29
22	23
22	28
22	29
23	24
23	26
23	30
24	25
24	30
25	28
25	30
26	30
27	30
