\\ machines
5
\\ max power
50
\\ Jobs in machine 1
12
J1	14	1	92	32	0.7719051828947291
J2	14	13	15	28	1.0354226977918644
J3	15	13	5	38	1.7898438736674163
J4	14	4	32	32	1.085203368153222
J5	15	7	96	10	0.2557368579947298
J6	14	10	95	1	0.8842958565140242
J7	16	8	34	5	0.8185796074591818
J8	16	12	60	36	0.7974745832294153
J9	13	6	74	9	0.8716406594567216
J10	14	9	108	17	1.1349578556852897
J11	15	12	99	18	1.430050495812372
J12	15	3	41	28	1.3153389054971674
\\ Jobs in machine 2
12
J13	15	10	21	7	0.818301910053274
J14	16	12	40	16	0.1
J15	16	14	104	9	1.529540243140358
J16	15	12	38	10	0.9651763525725945
J17	14	3	49	20	1.578723538271631
J18	15	3	62	14	0.7667182305131712
J19	14	6	27	6	0.39845497034529476
J20	15	4	46	14	0.36596096246350496
J21	13	7	47	38	0.870707576144568
J22	14	13	96	20	1.781554434239928
J23	15	10	110	26	0.5336456781796415
J24	14	5	106	26	1.2445754131980231
\\ Jobs in machine 3
11
J25	13	2	56	3	2.153326840648597
J26	14	4	8	23	0.6339855070895399
J27	16	5	71	22	1.7823064346154949
J28	14	13	84	34	0.7443206828475271
J29	14	10	26	5	0.629446024638959
J30	13	3	103	21	1.5613558947096848
J31	15	4	63	24	0.3042187547535228
J32	15	12	61	27	1.4120790099861122
J33	15	14	85	12	1.3197879183103545
J34	13	4	43	22	1.0397458921739224
J35	15	13	38	30	0.6722133474077485
\\ Jobs in machine 4
13
J36	16	1	9	8	1.9102273808003578
J37	15	4	80	13	0.7787750835923246
J38	15	7	11	34	0.4283451428786593
J39	12	6	65	20	0.2881105633142079
J40	13	2	99	5	1.5171693597319582
J41	15	10	9	14	1.6879709628331578
J42	13	11	61	36	0.4334834614455363
J43	16	4	89	9	1.7916494087963617
J44	15	11	8	30	0.8310003107686286
J45	15	8	11	36	0.8866035219200896
J46	15	6	34	31	2.207474469856751
J47	16	3	50	25	2.2084000470703886
J48	15	13	17	37	0.5046253656197464
\\ Jobs in machine 5
11
J49	14	5	77	37	1.109498312438589
J50	15	5	17	27	1.197649255669355
J51	16	13	45	36	1.4564957272086492
J52	16	2	21	34	2.14235802538658
J53	15	10	41	18	1.7657200114100462
J54	15	12	45	32	1.4938187442784463
J55	16	7	64	33	1.4036523571108892
J56	16	11	38	25	1.7979325023513097
J57	13	13	106	1	1.388568282780444
J58	14	10	9	33	2.144087954053039
J59	13	4	13	14	0.8366968934886736
\\ Dependencies 
155
1	9
1	10
1	11
1	12
2	3
2	5
2	6
2	7
2	8
2	9
2	10
2	12
3	4
3	5
3	6
3	7
3	8
3	9
3	11
4	5
5	7
5	8
5	9
5	10
6	7
6	9
6	10
6	12
8	9
8	10
8	12
9	10
9	11
10	11
10	12
13	15
13	18
13	19
13	20
13	23
13	24
14	15
14	17
14	19
14	21
15	16
15	19
15	20
15	21
15	22
15	23
15	24
16	18
16	20
16	22
16	23
16	24
17	18
17	19
17	20
17	21
17	22
17	23
17	24
18	19
18	21
18	22
18	24
19	21
20	21
20	22
20	23
21	23
22	23
22	24
25	26
25	27
25	30
25	31
25	33
25	34
25	35
26	29
26	30
26	35
27	29
27	30
27	31
27	33
28	30
29	30
29	31
29	32
29	33
29	34
30	31
30	33
31	32
31	34
36	39
36	41
36	42
36	47
37	38
37	42
37	44
37	46
38	42
38	44
38	46
39	40
39	41
39	43
39	44
39	46
39	47
40	41
40	43
40	45
40	48
41	42
41	43
41	44
41	45
42	44
42	45
42	46
43	45
43	46
45	46
45	48
47	48
49	50
49	51
49	53
49	54
49	55
49	56
49	57
50	53
50	57
51	52
51	55
52	53
52	54
52	59
53	54
53	59
54	55
55	57
55	58
55	59
56	58
56	59
57	59
