\\ machines
4
\\ max power
40
\\ Jobs in machine 1
11
J1	14	8	43	7	0.5837101778697873
J2	16	14	28	2	1.8129014992523054
J3	15	11	13	5	1.2916254887614969
J4	14	11	91	7	1.1916934659077212
J5	15	13	108	9	0.46304013222835805
J6	13	8	84	9	1.2614194662345488
J7	15	4	5	2	1.261215234431759
J8	15	12	87	7	1.0807506784012604
J9	14	11	105	6	0.932497329911603
J10	14	10	46	2	1.8331095305941942
J11	14	9	18	5	0.37833373721800545
\\ Jobs in machine 2
11
J12	14	6	36	4	0.7849649533780749
J13	13	14	51	9	1.1211994588960166
J14	14	14	45	1	1.3932422839480594
J15	14	13	9	10	1.432617966301439
J16	16	8	24	1	1.3496458036109238
J17	15	12	89	2	1.2663492598826562
J18	14	9	23	5	1.5345865735083113
J19	16	3	28	8	1.4984539319849526
J20	15	14	92	2	0.6275658239034893
J21	15	11	87	2	1.1511312764868964
J22	15	8	107	3	0.6519049523100329
\\ Jobs in machine 3
12
J23	17	8	14	8	0.9031724716062033
J24	16	6	75	10	0.8074453328458907
J25	14	8	5	4	1.4541905425872945
J26	15	12	93	8	0.5629133080376577
J27	14	1	69	1	1.7353309505640806
J28	13	3	83	8	0.539568666548986
J29	15	10	91	5	1.5356567267309744
J30	15	5	74	9	1.2137103213862164
J31	17	13	32	2	1.1789299957694712
J32	14	7	28	7	1.202403579027917
J33	14	7	56	8	0.6599250426988543
J34	13	2	91	3	1.065161123911147
\\ Jobs in machine 4
13
J35	14	14	73	9	0.8917280336646418
J36	16	1	71	9	0.5843694292307902
J37	13	10	96	6	1.327372307821005
J38	15	2	81	6	2.1921158413947435
J39	15	14	80	4	1.3180559580735027
J40	15	12	53	5	1.1344513708455215
J41	15	8	100	10	0.9876415583208251
J42	13	8	70	9	1.250177194440362
J43	14	14	15	2	0.9350001288018408
J44	15	10	24	7	1.9828411711074077
J45	14	7	68	4	0.9329964686246925
J46	14	7	90	2	1.3654056854693843
J47	15	1	93	7	0.7128156895952746
\\ Dependencies 
136
1	3
1	6
2	3
2	4
2	5
2	10
3	5
3	6
3	9
3	10
4	6
4	7
4	9
4	10
4	11
5	6
5	9
5	11
6	7
6	8
6	11
7	8
7	10
7	11
9	10
12	14
12	15
12	16
12	17
12	19
12	20
12	21
12	22
13	14
13	16
13	20
13	22
14	15
14	16
14	18
14	20
15	18
15	22
16	17
16	18
17	19
17	21
18	19
18	21
19	21
19	22
20	22
23	24
23	25
23	27
23	28
23	29
23	30
23	31
23	32
23	33
24	27
24	28
24	31
24	32
24	33
24	34
25	28
25	33
25	34
26	28
26	29
26	30
26	32
27	28
27	29
27	30
27	33
27	34
28	30
29	30
29	31
29	32
29	33
30	31
30	33
30	34
31	32
32	33
32	34
35	37
35	39
35	40
35	41
35	43
35	44
35	45
35	47
36	38
36	39
36	42
36	43
36	44
36	46
37	38
37	39
37	44
37	45
37	46
38	40
38	41
38	42
38	43
38	44
38	47
39	40
39	42
39	44
39	46
39	47
40	41
40	43
40	44
40	45
40	46
41	42
41	45
41	46
42	46
43	44
43	45
44	45
44	46
44	47
45	47
46	47
