\\ machines
5
\\ max power
50
\\ Jobs in machine 1
12
J1	14	12	93	4	1.1407626296965983
J2	14	5	21	4	0.41167998513980963
J3	14	14	87	21	1.8474692538580564
J4	13	3	92	15	1.2672306072027295
J5	15	7	110	19	1.036324586503429
J6	14	3	3	17	0.8612722018825536
J7	14	10	57	23	1.3344366708086988
J8	14	9	17	13	0.47324846414069954
J9	17	2	77	9	1.1018563051833086
J10	15	8	40	16	1.4734863123398823
J11	16	3	97	4	0.7144976475348541
J12	15	12	82	24	1.2779002737390113
\\ Jobs in machine 2
11
J13	15	12	76	16	0.2296730772778477
J14	14	4	26	16	0.3990712248433155
J15	15	3	100	2	0.1
J16	16	3	91	21	2.2055167288163022
J17	12	13	20	13	1.4421381118848715
J18	15	7	17	20	1.5969778867060906
J19	14	14	85	11	0.4654710431162289
J20	15	8	4	25	1.982068583717151
J21	13	8	39	23	1.7743254041861034
J22	14	5	97	19	1.3152326433414898
J23	14	3	99	15	1.1441661338799505
\\ Jobs in machine 3
11
J24	14	11	18	23	1.0497805486867895
J25	13	9	27	8	0.8236877625682377
J26	15	9	9	16	0.9979378009906544
J27	14	2	21	3	1.629354555900501
J28	15	1	27	4	0.5490688306520688
J29	14	4	94	15	1.0775391513682036
J30	14	9	102	16	1.2965295536357113
J31	14	8	107	10	1.61532767901816
J32	15	1	58	13	1.3121880828632406
J33	15	11	81	1	1.0473844763130393
J34	13	7	53	7	0.759365817862883
\\ Jobs in machine 4
9
J35	13	1	20	4	1.2792540986863519
J36	14	13	93	19	1.381999017771638
J37	15	4	93	4	0.6783096679440515
J38	15	6	15	6	1.366164760287251
J39	14	12	51	18	1.6283794963295697
J40	16	13	52	19	0.9574218357130931
J41	15	8	13	19	1.53208255056125
J42	15	10	105	19	1.4547348245710672
J43	16	10	80	21	0.8214508223342953
\\ Jobs in machine 5
14
J44	15	8	84	11	1.2562260538630137
J45	16	1	32	11	0.5989987068304953
J46	14	3	6	17	2.0467646697578186
J47	15	2	95	7	1.093398471867375
J48	15	6	37	11	1.4507500040981276
J49	16	8	42	15	0.2652002281554172
J50	16	9	16	24	1.0514275200670757
J51	16	3	29	2	1.2863522834614305
J52	16	8	89	1	2.081391411746386
J53	14	10	51	10	1.3807894830469074
J54	14	3	77	9	0.7335565476423784
J55	13	6	97	14	0.5943380583437674
J56	14	13	32	2	0.1
J57	15	2	27	10	2.219355702199972
\\ Dependencies 
161
1	4
1	7
1	11
2	3
2	6
2	10
2	11
3	5
3	6
3	8
3	9
3	12
4	7
4	8
4	9
4	10
4	12
5	6
5	7
5	8
5	9
5	10
5	12
6	8
6	10
6	11
7	8
7	10
7	11
8	9
8	10
8	12
9	10
9	11
9	12
10	11
10	12
11	12
13	14
13	15
13	17
13	20
13	22
13	23
14	15
14	16
14	19
14	20
14	21
14	22
15	16
15	18
15	19
15	20
15	21
16	17
17	18
17	19
17	20
17	23
18	22
18	23
19	23
21	22
21	23
24	25
24	26
24	27
24	28
24	30
24	31
24	33
24	34
25	26
25	27
25	31
25	32
25	33
26	27
26	29
26	31
26	33
26	34
27	28
27	29
27	31
27	32
28	30
28	31
28	32
28	33
29	32
29	33
29	34
30	31
30	32
30	33
30	34
31	32
33	34
35	37
35	38
36	37
36	39
36	41
36	43
37	41
38	40
38	43
39	40
41	43
44	45
44	48
44	49
44	50
44	57
45	46
45	47
45	48
45	49
45	51
45	52
45	54
45	56
45	57
46	47
46	49
46	50
46	52
47	50
47	51
47	52
47	54
47	55
47	57
48	51
48	53
48	54
48	55
49	50
49	52
49	53
49	54
49	56
50	53
50	54
50	55
51	52
51	55
52	53
52	54
52	56
53	54
53	55
53	56
53	57
54	55
54	56
54	57
55	57
56	57
