\\ machines
3
\\ max power
30
\\ Jobs in machine 1
10
J1	15	13	16	5	1.426952306902443
J2	15	14	23	4	0.1
J3	13	8	18	2	0.5108117463128637
J4	14	11	77	6	1.155448292689956
J5	17	13	16	4	1.0395802155113876
J6	15	1	99	7	1.5653393066361878
J7	14	8	100	4	0.686350155994524
J8	15	11	87	6	1.0433693798432129
J9	15	6	87	2	1.35212280205246
J10	14	5	13	3	0.9677601715754749
\\ Jobs in machine 2
12
J11	14	2	64	5	0.4116714868235052
J12	15	14	68	7	1.404980302279014
J13	13	13	11	5	1.1458821652169875
J14	15	10	71	3	1.1206331884011491
J15	15	1	15	5	0.1
J16	17	13	92	5	1.6004198850087534
J17	16	2	62	7	0.2522019487109871
J18	15	4	6	6	1.0852778717571128
J19	16	4	44	1	1.1430139941363762
J20	15	4	90	4	1.3496594538303612
J21	14	12	25	8	1.4538959496462465
J22	16	14	102	1	0.35149371753000014
\\ Jobs in machine 3
11
J23	15	2	4	6	1.2369463619742784
J24	14	12	67	6	1.1341036510236528
J25	13	8	57	1	0.37128277944536203
J26	13	4	109	7	0.9148278237749281
J27	13	3	71	5	1.2513705253865883
J28	14	13	82	5	1.599727252624335
J29	15	10	54	1	0.8982840549051898
J30	14	10	3	5	2.0276599464125145
J31	15	6	76	5	1.094727243569561
J32	14	6	4	5	1.1085858025222173
J33	15	8	16	5	1.8394949148936575
\\ Dependencies 
102
1	2
1	3
1	5
1	6
1	7
2	3
2	5
2	6
2	7
2	8
2	9
2	10
3	5
3	6
3	9
3	10
4	6
4	7
4	9
4	10
5	6
5	8
5	9
6	7
6	9
7	9
7	10
8	9
11	12
11	13
11	14
11	15
11	16
11	17
11	21
11	22
12	13
12	14
12	16
12	17
12	18
12	22
13	15
13	17
13	18
13	19
13	22
14	15
14	20
14	21
15	16
15	17
15	19
16	17
16	20
17	18
17	19
17	21
17	22
18	22
19	20
19	21
20	21
20	22
21	22
23	25
23	26
23	27
23	30
23	32
24	26
24	27
24	28
24	29
24	30
24	31
24	32
25	27
25	28
25	29
25	30
25	31
25	33
26	27
26	28
26	29
26	31
26	32
26	33
27	28
27	29
27	32
27	33
28	33
29	30
29	31
29	32
29	33
30	31
30	32
31	32
31	33
