\\ machines
5
\\ max power
50
\\ Jobs in machine 1
13
J1	15	12	99	8	2.0286020388369987
J2	15	7	35	18	1.492819300929042
J3	15	4	28	24	1.5914540255824616
J4	13	9	29	11	0.5816020199209789
J5	15	4	80	20	0.9217354571771468
J6	13	4	71	8	1.031857407081473
J7	14	10	64	19	1.1506106816945991
J8	16	9	6	25	1.5355357007958395
J9	14	5	37	6	0.8131711772740114
J10	14	7	23	1	1.3448793599253004
J11	15	9	31	8	0.5321409172182618
J12	15	6	51	9	1.6130832764692369
J13	14	2	49	18	2.001233342580192
\\ Jobs in machine 2
12
J14	14	10	40	11	2.1151066925142166
J15	15	2	53	23	1.4425902673501638
J16	16	2	94	18	1.552431346264846
J17	14	9	58	8	1.1245652268739825
J18	15	3	47	7	1.4443528496817917
J19	16	11	63	6	0.970936663953224
J20	14	5	87	24	1.8305105925226508
J21	15	12	91	21	1.2583369818090682
J22	14	8	65	22	0.7938304401769667
J23	15	13	71	2	1.7136007821647836
J24	13	4	17	16	0.7850624914206641
J25	15	7	79	24	0.4244420041632253
\\ Jobs in machine 3
11
J26	16	6	8	16	0.6764030112377705
J27	14	9	22	13	0.767703800509874
J28	14	2	110	22	0.9362632718100792
J29	16	9	23	15	1.1268402305331384
J30	14	9	67	11	1.4235376256239518
J31	14	10	62	12	0.6147125280486437
J32	14	14	78	1	1.131351000344948
J33	16	8	33	1	1.1879092454277447
J34	14	1	96	12	1.9907921850032824
J35	13	5	7	18	1.7144379645396004
J36	15	7	101	24	1.9107628923843438
\\ Jobs in machine 4
11
J37	15	1	40	1	0.9804930589692429
J38	16	1	33	4	0.5881901145015266
J39	15	3	75	3	1.4268212205721038
J40	16	7	90	11	1.7197552399781908
J41	15	3	17	16	1.1712585129342656
J42	16	1	15	17	0.48266569626859246
J43	16	12	88	10	2.1210176311274997
J44	14	9	56	12	0.9443667069393669
J45	13	13	48	25	1.7020090324123993
J46	13	10	109	12	1.6355599414616981
J47	14	9	84	18	1.4848690046282336
\\ Jobs in machine 5
10
J48	15	3	83	6	2.0517648558485884
J49	14	5	70	18	0.5083595325338066
J50	14	9	36	6	0.586038081059217
J51	15	13	101	21	1.5008033308108508
J52	14	10	89	12	1.2173683743630492
J53	15	12	8	25	1.577247563050092
J54	13	12	73	15	0.5258964849641411
J55	15	3	13	7	0.5493369254573971
J56	14	7	28	11	0.9229867112843044
J57	15	11	86	15	0.8820779158934751
\\ Dependencies 
165
1	2
1	3
1	5
1	7
1	10
2	4
2	5
2	6
2	7
2	8
2	11
2	13
3	11
3	12
4	10
4	12
4	13
5	6
5	7
5	8
5	11
6	9
6	11
6	12
6	13
7	12
8	9
8	10
8	12
8	13
9	10
9	11
9	12
10	12
11	13
12	13
14	15
14	16
14	17
14	19
14	21
14	22
14	23
14	24
14	25
15	16
15	17
15	18
15	19
15	20
15	21
15	23
16	17
16	20
16	21
16	24
17	18
17	19
17	22
17	24
17	25
18	20
18	21
18	22
18	23
18	24
18	25
19	21
19	22
19	25
20	21
20	22
20	23
20	24
21	24
21	25
22	23
22	24
23	24
24	25
26	27
26	28
26	29
26	30
26	31
26	34
26	35
26	36
27	30
27	32
27	33
27	34
27	35
28	29
28	30
28	32
28	34
28	36
29	34
29	35
29	36
30	31
30	33
30	35
30	36
31	36
32	34
32	35
32	36
33	34
33	36
34	35
37	38
37	40
37	42
37	44
37	47
38	40
38	41
38	42
38	44
38	45
38	46
39	42
39	43
39	47
40	42
40	43
40	44
40	45
40	46
41	47
42	43
43	45
44	47
45	46
46	47
48	49
48	51
48	52
48	55
48	56
49	50
49	53
49	54
49	55
49	56
49	57
50	52
50	53
51	55
51	56
52	53
52	54
52	55
52	57
53	54
53	55
53	56
53	57
54	56
54	57
55	56
55	57
56	57
