\\ machines
4
\\ max power
40
\\ Jobs in machine 1
9
J1	14	4	30	6	0.3882833567735664
J2	15	14	15	5	0.48953821988707646
J3	13	8	13	10	2.0427765806939884
J4	14	8	83	3	1.3400226455242121
J5	14	12	75	3	0.9020824892209037
J6	14	10	33	1	1.1033538993651189
J7	16	14	74	1	1.0050924259834697
J8	13	1	27	6	0.9718182587325306
J9	16	9	5	3	1.1470002141591702
\\ Jobs in machine 2
11
J10	15	7	52	1	0.6186384824505686
J11	13	4	39	2	1.111556120394005
J12	15	5	5	7	0.9446076740962546
J13	15	5	106	7	1.2393305931931105
J14	16	11	35	7	1.3790704306883717
J15	15	14	77	6	0.9324472660091969
J16	15	12	49	8	0.837037578512233
J17	14	12	81	9	0.6044029006803239
J18	13	13	63	9	1.7767373198683285
J19	14	2	16	8	0.6121012688895456
J20	13	12	6	9	1.5669178785776345
\\ Jobs in machine 3
11
J21	16	11	109	1	0.8414179129350844
J22	15	14	18	1	1.7414255700915333
J23	13	13	62	1	1.8012378112096714
J24	14	12	62	10	2.5337295932659316
J25	15	7	6	4	0.9965429294986768
J26	15	1	109	7	0.1
J27	15	8	41	3	1.0197822562828
J28	14	14	79	3	1.5530237319674556
J29	17	8	6	2	1.0465086123421405
J30	14	14	36	3	0.7513468899793517
J31	15	8	5	9	1.7755097288007753
\\ Jobs in machine 4
11
J32	16	12	75	5	2.0255498864775694
J33	16	9	6	7	0.9838891004958352
J34	15	12	72	9	0.6188488101662639
J35	15	1	88	6	1.3427890097894106
J36	15	9	34	10	1.0801256965071067
J37	14	14	59	9	1.939926559245615
J38	15	7	45	7	1.2226667820354988
J39	12	6	110	6	1.9152227146987402
J40	14	1	13	7	0.9660488127599612
J41	14	8	44	8	2.3758864888556808
J42	14	8	101	4	1.6971279833471704
\\ Dependencies 
59
1	8
2	4
2	7
3	4
3	6
3	9
4	8
7	9
10	13
10	20
11	13
11	14
11	16
12	13
12	14
12	15
12	16
12	17
12	18
13	16
14	15
14	18
14	20
15	18
15	20
16	17
16	19
17	20
18	19
19	20
21	22
22	23
22	24
22	25
22	29
23	24
23	26
23	31
24	27
25	26
25	31
27	31
29	31
32	34
32	37
32	38
33	37
33	41
33	42
34	35
34	38
35	38
35	41
36	37
37	40
38	40
39	40
40	41
41	42
